 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
  1200    -0.000004012    -0.000046409     -0.000000000     0.000000012
  1201    -0.000026018    -0.000026591      0.000000004    -0.000000005
  1202    -0.000022960    -0.000024570     -0.000000009     0.000000003
  1203    -0.000029206    -0.000027305      0.000000005     0.000000002
  1204    -0.000001141    -0.000049050     -0.000000003    -0.000000011
  1205    -0.000033918    -0.000034203     -0.000000003     0.000000003
  1206    -0.000033201    -0.000031017     -0.000000002     0.000000001
  1207    -0.000032536    -0.000027614      0.000000001     0.000000005
  1208    -0.000037290    -0.000034651      0.000000008    -0.000000004
  1209    -0.000040729    -0.000035022     -0.000000006    -0.000000013
  1210     0.000001853    -0.000051808      0.000000001    -0.000000014
  1211    -0.000045866    -0.000043485     -0.000000004    -0.000000007
  1212    -0.000044981    -0.000039326      0.000000004     0.000000010
  1213    -0.000044257    -0.000035365     -0.000000005    -0.000000004
  1214    -0.000049713    -0.000043917     -0.000000001     0.000000002
  1215    -0.000053974    -0.000044077     -0.000000004     0.000000000
  1216     0.000004655    -0.000054687     -0.000000001     0.000000004
  1217     0.000007197    -0.000057731      0.000000001     0.000000008
  1218    -0.000059730    -0.000048867      0.000000016     0.000000000
  1219    -0.000058456    -0.000044360     -0.000000007     0.000000003
  1220    -0.000064433    -0.000049249     -0.000000011    -0.000000024
  1221    -0.000069332    -0.000049663     -0.000000002    -0.000000008
  1222    -0.000074235    -0.000050058      0.000000005    -0.000000007
  1223    -0.000079173    -0.000050540     -0.000000004    -0.000000017
  1224    -0.000083908    -0.000051388      0.000000000 ***************
  1225    -0.000011548    -0.000032537     -0.000000006     0.000000012
  1226    -0.000013500    -0.000030203      0.000000002     0.000000004
  1227    -0.000009368    -0.000034824     -0.000000000     0.000000005
  1228    -0.000015461    -0.000027875     -0.000000003    -0.000000005
  1229    -0.000007250    -0.000037150      0.000000002    -0.000000004
  1230    -0.000017272    -0.000025539     -0.000000001    -0.000000006
  1231    -0.000005067    -0.000039437     -0.000000001     0.000000001
  1232    -0.000018689    -0.000023173     -0.000000002     0.000000005
  1233    -0.000002737    -0.000041862     -0.000000004     0.000000002
  1234    -0.000020221    -0.000021213     -0.000000003     0.000000005
  1235    -0.000000422    -0.000044269     -0.000000001    -0.000000010
  1236    -0.000023887    -0.000022706     -0.000000002     0.000000004
  1237    -0.000026115    -0.000023346     -0.000000008     0.000000004
  1238    -0.000029006    -0.000024054      0.000000001     0.000000000
  1239    -0.000022436    -0.000020284     -0.000000004    -0.000000011
  1240    -0.000032118    -0.000024500     -0.000000001    -0.000000003
  1241     0.000002240    -0.000046954      0.000000002    -0.000000010
  1242    -0.000036594    -0.000031071      0.000000001    -0.000000003
  1243    -0.000035925    -0.000027825     -0.000000003     0.000000002
  1244    -0.000035373    -0.000024777     -0.000000001    -0.000000002
  1245    -0.000040013    -0.000031432      0.000000002    -0.000000002
  1246    -0.000043475    -0.000031736     -0.000000003    -0.000000001
  1247     0.000004687    -0.000049788      0.000000001     0.000000005
  1248    -0.000048659    -0.000039711      0.000000004    -0.000000013
  1249    -0.000047820    -0.000035742     -0.000000001    -0.000000002
  1250    -0.000046933    -0.000032078     -0.000000006     0.000000005
  1251    -0.000052888    -0.000039860     -0.000000000    -0.000000008
  1252    -0.000057138    -0.000040142     -0.000000000    -0.000000004
  1253     0.000006776    -0.000052672      0.000000000    -0.000000003
  1254    -0.000062882    -0.000044717      0.000000013    -0.000000013
  1255    -0.000061349    -0.000040495     -0.000000001     0.000000006
  1256    -0.000067544    -0.000045139     -0.000000024    -0.000000011
  1257    -0.000072159    -0.000045540     -0.000000003    -0.000000001
  1258    -0.000076803    -0.000046027     -0.000000028    -0.000000016
  1259    -0.000081242    -0.000046859      0.000000007 ***************
  1260    -0.000009133    -0.000028704      0.000000001     0.000000002
  1261    -0.000010899    -0.000026534      0.000000003    -0.000000009
  1262    -0.000007208    -0.000030855      0.000000000     0.000000001
  1263    -0.000012700    -0.000024384     -0.000000001     0.000000003
  1264    -0.000005354    -0.000033049     -0.000000005     0.000000007
  1265    -0.000014398    -0.000022204     -0.000000002     0.000000007
  1266    -0.000003405    -0.000035293     -0.000000001     0.000000010
  1267    -0.000015910    -0.000019979     -0.000000003    -0.000000003
  1268    -0.000001527    -0.000037555     -0.000000001    -0.000000004
  1269    -0.000017779    -0.000017661      0.000000005     0.000000003
  1270     0.000000348    -0.000039935     -0.000000002     0.000000002
  1271    -0.000021436    -0.000017783      0.000000002    -0.000000002
  1272     0.000002631    -0.000042403     -0.000000002     0.000000005
  1273    -0.000025529    -0.000020554      0.000000002    -0.000000005
  1274    -0.000028594    -0.000021121     -0.000000009    -0.000000002
  1275    -0.000031723    -0.000021654      0.000000005    -0.000000001
  1276    -0.000024860    -0.000018099      0.000000000     0.000000003
  1277    -0.000034876    -0.000021956      0.000000000    -0.000000007
  1278     0.000004735    -0.000045140     -0.000000001    -0.000000003
  1279    -0.000039305    -0.000028114      0.000000008    -0.000000001
  1280    -0.000038654    -0.000025058     -0.000000011    -0.000000002
  1281    -0.000038057    -0.000022231     -0.000000008     0.000000004
  1282    -0.000042700    -0.000028386      0.000000007     0.000000000
  1283    -0.000046057    -0.000028682      0.000000001    -0.000000003
  1284     0.000006478    -0.000047924     -0.000000001    -0.000000007
  1285    -0.000051819    -0.000035930     -0.000000001     0.000000006
  1286    -0.000050717    -0.000032253     -0.000000003     0.000000005
  1287    -0.000049654    -0.000028858      0.000000003    -0.000000007
  1288    -0.000055841    -0.000036203      0.000000014     0.000000009
  1289    -0.000059839    -0.000036568      0.000000015     0.000000004
  1290    -0.000065780    -0.000040920      0.000000004    -0.000000001
  1291    -0.000064013    -0.000036987      0.000000006     0.000000000
  1292    -0.000070124    -0.000041324     -0.000000012     0.000000004
  1293    -0.000074487    -0.000041816     -0.000000021    -0.000000016
  1294    -0.000078641    -0.000042629      0.000000004 ***************
  1295    -0.000006797    -0.000025287      0.000000001     0.000000004
  1296    -0.000008397    -0.000023286      0.000000002     0.000000003
  1297    -0.000005110    -0.000027301      0.000000002    -0.000000005
  1298    -0.000010046    -0.000021331      0.000000005     0.000000001
  1299    -0.000003485    -0.000029351      0.000000003    -0.000000003
  1300    -0.000011603    -0.000019374     -0.000000000    -0.000000002
  1301    -0.000001877    -0.000031452      0.000000002    -0.000000009
  1302    -0.000013216    -0.000017437     -0.000000001     0.000000001
  1303    -0.000000289    -0.000033635      0.000000001    -0.000000014
  1304    -0.000014240    -0.000015485      0.000000003     0.000000002
  1305     0.000001281    -0.000035896      0.000000004     0.000000002
  1306    -0.000017963    -0.000014759      0.000000002     0.000000005
  1307    -0.000021155    -0.000015424     -0.000000003    -0.000000002
  1308    -0.000014905    -0.000013530      0.000000001     0.000000004
  1309     0.000003126    -0.000038164      0.000000000     0.000000009
  1310    -0.000024552    -0.000015847      0.000000004     0.000000003
  1311     0.000004867    -0.000040740      0.000000003    -0.000000005
  1312    -0.000028159    -0.000018563      0.000000009     0.000000000
  1313    -0.000031327    -0.000019041      0.000000002    -0.000000001
  1314    -0.000034439    -0.000019392      0.000000001     0.000000011
  1315    -0.000027873    -0.000016266     -0.000000001    -0.000000001
  1316    -0.000037465    -0.000019608     -0.000000010     0.000000000
  1317     0.000006290    -0.000043456     -0.000000000     0.000000003
  1318    -0.000041954    -0.000025297     -0.000000004    -0.000000002
  1319    -0.000041191    -0.000022438     -0.000000003     0.000000003
  1320    -0.000040477    -0.000019795     -0.000000002     0.000000002
  1321    -0.000045227    -0.000025542     -0.000000008     0.000000007
  1322    -0.000048634    -0.000025760     -0.000000009    -0.000000001
  1323    -0.000054547    -0.000032518      0.000000011    -0.000000002
  1324    -0.000053277    -0.000029147     -0.000000002    -0.000000007
  1325    -0.000052063    -0.000026037      0.000000006    -0.000000002
  1326    -0.000058369    -0.000032919      0.000000001     0.000000001
  1327    -0.000062327    -0.000033339     -0.000000028    -0.000000006
  1328    -0.000068133    -0.000037399     -0.000000002     0.000000002
  1329    -0.000066196    -0.000033750     -0.000000015    -0.000000003
  1330    -0.000072230    -0.000037892     -0.000000009    -0.000000004
  1331    -0.000076112    -0.000038685     -0.000000003 ***************
  1332    -0.000004572    -0.000022206      0.000000001    -0.000000008
  1333    -0.000006066    -0.000020385     -0.000000001    -0.000000002
  1334    -0.000003107    -0.000024088     -0.000000002    -0.000000001
  1335    -0.000007543    -0.000018630     -0.000000001    -0.000000000
  1336    -0.000001692    -0.000026035      0.000000001     0.000000003
  1337    -0.000009017    -0.000016902     -0.000000004     0.000000003
  1338    -0.000000341    -0.000027939     -0.000000003     0.000000003
  1339    -0.000010390    -0.000015187      0.000000001    -0.000000006
  1340     0.000000956    -0.000029993      0.000000002     0.000000005
  1341    -0.000011139    -0.000013432     -0.000000000     0.000000002
  1342     0.000002330    -0.000032121      0.000000001     0.000000000
  1343    -0.000011893    -0.000011882     -0.000000003     0.000000003
  1344     0.000003615    -0.000034028     -0.000000001    -0.000000018
  1345    -0.000018398    -0.000012630     -0.000000003     0.000000003
  1346    -0.000015552    -0.000011734     -0.000000002    -0.000000006
  1347    -0.000021399    -0.000013269      0.000000001    -0.000000003
  1348    -0.000024525    -0.000013743     -0.000000000     0.000000002
  1349    -0.000012835    -0.000010532     -0.000000000    -0.000000002
  1350     0.000005069    -0.000036577      0.000000000     0.000000004
  1351    -0.000027796    -0.000014224     -0.000000003     0.000000001
  1352     0.000006192    -0.000039244      0.000000001    -0.000000008
  1353    -0.000031213    -0.000016809      0.000000005     0.000000002
  1354    -0.000034057    -0.000017010     -0.000000005     0.000000007
  1355    -0.000036855    -0.000017173      0.000000002     0.000000004
  1356    -0.000031067    -0.000014646      0.000000005    -0.000000001
  1357    -0.000039796    -0.000017343     -0.000000008    -0.000000005
  1358    -0.000044352    -0.000022647     -0.000000013     0.000000001
  1359    -0.000043503    -0.000019988      0.000000005     0.000000003
  1360    -0.000042695    -0.000017534      0.000000001    -0.000000000
  1361    -0.000047620    -0.000022866      0.000000006    -0.000000000
  1362    -0.000050876    -0.000023152     -0.000000006    -0.000000001
  1363    -0.000056923    -0.000029535      0.000000004    -0.000000001
  1364    -0.000055524    -0.000026404     -0.000000005    -0.000000006
  1365    -0.000054166    -0.000023508      0.000000005     0.000000002
  1366    -0.000060654    -0.000029950      0.000000006    -0.000000005
  1367    -0.000064316    -0.000030363      0.000000007     0.000000000
  1368    -0.000070038    -0.000034242      0.000000009    -0.000000007
  1369    -0.000067916    -0.000030852     -0.000000006    -0.000000005
  1370    -0.000073662    -0.000035013      0.000000011 ***************
  1371    -0.000002521    -0.000019431     -0.000000001    -0.000000005
  1372    -0.000003803    -0.000017725     -0.000000001     0.000000004
  1373    -0.000001250    -0.000021197      0.000000001    -0.000000001
  1374    -0.000005169    -0.000016139      0.000000003     0.000000003
  1375    -0.000000025    -0.000022925     -0.000000002     0.000000001
  1376    -0.000006555    -0.000014711     -0.000000000    -0.000000004
  1377     0.000001143    -0.000024715     -0.000000002     0.000000002
  1378    -0.000007788    -0.000013098      0.000000003     0.000000003
  1379     0.000002195    -0.000026591     -0.000000001     0.000000007
  1380    -0.000008180    -0.000011446     -0.000000001     0.000000006
  1381     0.000003228    -0.000028490      0.000000003    -0.000000003
  1382    -0.000009006    -0.000010172      0.000000000    -0.000000001
  1383     0.000004197    -0.000030311      0.000000004    -0.000000003
  1384    -0.000010434    -0.000009154      0.000000000     0.000000002
  1385     0.000005335    -0.000032728      0.000000001     0.000000003
  1386    -0.000018892    -0.000010796     -0.000000006    -0.000000002
  1387    -0.000016341    -0.000010185      0.000000004     0.000000001
  1388    -0.000021649    -0.000011344      0.000000001     0.000000001
  1389    -0.000013914    -0.000009366     -0.000000000    -0.000000002
  1390    -0.000024607    -0.000011815      0.000000000     0.000000002
  1391    -0.000027652    -0.000012213     -0.000000001     0.000000003
  1392    -0.000012000    -0.000008217     -0.000000003     0.000000002
  1393     0.000006174    -0.000035262     -0.000000000     0.000000001
  1394    -0.000030748    -0.000012576      0.000000000    -0.000000000
  1395    -0.000033679    -0.000014771     -0.000000003     0.000000001
  1396    -0.000036321    -0.000014915      0.000000006    -0.000000002
  1397    -0.000038985    -0.000015093     -0.000000007    -0.000000002
  1398    -0.000033257    -0.000012700     -0.000000003     0.000000002
  1399    -0.000041893    -0.000015270      0.000000005     0.000000006
  1400    -0.000046617    -0.000020187     -0.000000008     0.000000001
  1401    -0.000045683    -0.000017724      0.000000001    -0.000000003
  1402    -0.000044750    -0.000015474     -0.000000007     0.000000006
  1403    -0.000049735    -0.000020466      0.000000002    -0.000000003
  1404    -0.000052848    -0.000020831      0.000000000     0.000000003
  1405    -0.000059065    -0.000026816      0.000000011     0.000000005
  1406    -0.000057522    -0.000023913     -0.000000013    -0.000000002
  1407    -0.000056006    -0.000021224      0.000000009     0.000000001
  1408    -0.000062498    -0.000027224     -0.000000017     0.000000002
  1409    -0.000065869    -0.000027705      0.000000000    -0.000000001
  1410    -0.000071296    -0.000031599      0.000000012 ***************
  1411    -0.000069017    -0.000028427      0.000000005 ***************
  1412    -0.000000561    -0.000016970     -0.000000000     0.000000003
  1413    -0.000001756    -0.000015323     -0.000000000    -0.000000002
  1414     0.000000511    -0.000018510      0.000000001    -0.000000007
  1415    -0.000003018    -0.000013792      0.000000000     0.000000003
  1416     0.000001508    -0.000020048     -0.000000001    -0.000000003
  1417    -0.000004301    -0.000012448      0.000000001    -0.000000004
  1418     0.000002457    -0.000021647     -0.000000000    -0.000000002
  1419    -0.000005620    -0.000011716      0.000000002     0.000000005
  1420     0.000003313    -0.000023381      0.000000001    -0.000000004
  1421    -0.000004901    -0.000009532     -0.000000001    -0.000000003
  1422     0.000004095    -0.000025114     -0.000000001     0.000000009
  1423    -0.000006549    -0.000008557      0.000000001    -0.000000001
  1424     0.000004812    -0.000026901     -0.000000003     0.000000003
  1425    -0.000008598    -0.000007763      0.000000000     0.000000002
  1426     0.000005659    -0.000029131     -0.000000003     0.000000005
  1427    -0.000010616    -0.000007042      0.000000000     0.000000001
  1428     0.000006220    -0.000031482     -0.000000001     0.000000000
  1429    -0.000016925    -0.000008578      0.000000000    -0.000000000
  1430    -0.000019276    -0.000009122      0.000000004    -0.000000002
  1431    -0.000021855    -0.000009583     -0.000000005    -0.000000002
  1432    -0.000014859    -0.000008459      0.000000004    -0.000000000
  1433    -0.000024648    -0.000010006     -0.000000003    -0.000000003
  1434    -0.000014004    -0.000007466      0.000000003     0.000000001
  1435    -0.000027517    -0.000010375      0.000000000    -0.000000003
  1436    -0.000030422    -0.000010676     -0.000000004    -0.000000000
  1437    -0.000012946    -0.000006442      0.000000000    -0.000000001
  1438    -0.000032824    -0.000010787     -0.000000002     0.000000002
  1439    -0.000035793    -0.000012840      0.000000015    -0.000000002
  1440    -0.000038344    -0.000013014      0.000000010     0.000000000
  1441    -0.000041132    -0.000013186      0.000000002    -0.000000001
  1442    -0.000035246    -0.000010933      0.000000011    -0.000000000
  1443    -0.000043841    -0.000013376     -0.000000011    -0.000000001
  1444    -0.000048625    -0.000018015     -0.000000000    -0.000000001
  1445    -0.000047577    -0.000015729     -0.000000019    -0.000000003
  1446    -0.000046534    -0.000013635      0.000000019     0.000000001
  1447    -0.000051583    -0.000018358      0.000000012    -0.000000004
  1448    -0.000054578    -0.000018742     -0.000000004     0.000000003
  1449    -0.000060744    -0.000024314      0.000000000    -0.000000005
  1450    -0.000059056    -0.000021621     -0.000000008     0.000000004
  1451    -0.000057439    -0.000019130     -0.000000024     0.000000002
  1452    -0.000063899    -0.000024788      0.000000005     0.000000001
  1453    -0.000066830    -0.000025484      0.000000007 ***************
  1454     0.000001083    -0.000014567      0.000000001     0.000000004
  1455    -0.000000101    -0.000013058      0.000000001    -0.000000002
  1456     0.000002018    -0.000015961     -0.000000001     0.000000004
  1457    -0.000001351    -0.000011627     -0.000000001    -0.000000001
  1458     0.000002890    -0.000017326     -0.000000003     0.000000002
  1459    -0.000002765    -0.000010246     -0.000000000     0.000000003
  1460     0.000003665    -0.000018771     -0.000000001     0.000000010
  1461     0.000004363    -0.000020309     -0.000000001    -0.000000004
  1462     0.000004969    -0.000021943      0.000000002    -0.000000004
  1463    -0.000005235    -0.000006836     -0.000000000     0.000000001
  1464    -0.000001364    -0.000008611     -0.000000000     0.000000002
  1465    -0.000002834    -0.000007053     -0.000000000     0.000000003
  1466     0.000005553    -0.000023851     -0.000000001    -0.000000011
  1467    -0.000007390    -0.000006361      0.000000001     0.000000001
  1468     0.000006004    -0.000025830     -0.000000000    -0.000000004
  1469    -0.000009480    -0.000005884     -0.000000001     0.000000000
  1470     0.000006321    -0.000027879     -0.000000000     0.000000000
  1471    -0.000011698    -0.000005449      0.000000002     0.000000000
  1472    -0.000016486    -0.000007255      0.000000002     0.000000003
  1473    -0.000019119    -0.000007525     -0.000000002     0.000000001
  1474    -0.000021881    -0.000007963      0.000000006    -0.000000001
  1475    -0.000024660    -0.000008351     -0.000000003    -0.000000002
  1476    -0.000027431    -0.000008701      0.000000006     0.000000001
  1477    -0.000015812    -0.000005847     -0.000000003    -0.000000000
  1478    -0.000029997    -0.000008910     -0.000000005    -0.000000002
  1479    -0.000032344    -0.000009029     -0.000000004    -0.000000001
  1480    -0.000013842    -0.000004966     -0.000000000     0.000000000
  1481    -0.000034746    -0.000009175      0.000000001     0.000000003
  1482    -0.000037721    -0.000011095      0.000000006    -0.000000003
  1483    -0.000040401    -0.000011264     -0.000000004    -0.000000002
  1484    -0.000043005    -0.000011445      0.000000006     0.000000004
  1485    -0.000037126    -0.000009329      0.000000004    -0.000000000
  1486    -0.000045551    -0.000011709      0.000000007    -0.000000001
  1487    -0.000050365    -0.000016075      0.000000002     0.000000010
  1488    -0.000049203    -0.000013966      0.000000020     0.000000002
  1489    -0.000048091    -0.000012020     -0.000000006    -0.000000001
  1490    -0.000053186    -0.000016446      0.000000008     0.000000008
  1491    -0.000055895    -0.000016826      0.000000005    -0.000000001
  1492    -0.000062010    -0.000022085      0.000000004     0.000000003
  1493    -0.000060205    -0.000019583     -0.000000010    -0.000000004
  1494    -0.000058485    -0.000017265     -0.000000002     0.000000003
  1495    -0.000064738    -0.000022755      0.000000002 ***************
  1496     0.000002460    -0.000012330      0.000000001    -0.000000002
  1497     0.000001351    -0.000011030      0.000000000    -0.000000000
  1498     0.000003294    -0.000013592      0.000000001     0.000000005
  1499     0.000000154    -0.000009771      0.000000000     0.000000001
  1500     0.000004062    -0.000014815      0.000000002    -0.000000002
  1501     0.000004734    -0.000016048      0.000000001     0.000000002
  1502     0.000005295    -0.000017402     -0.000000002     0.000000001
  1503     0.000005749    -0.000018945     -0.000000003    -0.000000003
  1504     0.000006105    -0.000020715      0.000000002    -0.000000000
  1505    -0.000004779    -0.000005227     -0.000000000    -0.000000000
  1506    -0.000006738    -0.000004992      0.000000001    -0.000000001
  1507    -0.000003003    -0.000005203     -0.000000001     0.000000001
  1508     0.000000169    -0.000007273      0.000000000    -0.000000001
  1509    -0.000000901    -0.000006161      0.000000000     0.000000003
  1510     0.000001764    -0.000008138      0.000000000     0.000000002
  1511    -0.000001375    -0.000004839      0.000000000    -0.000000001
  1512     0.000006380    -0.000022480      0.000000001    -0.000000006
  1513    -0.000008674    -0.000004680     -0.000000002     0.000000001
  1514     0.000006451    -0.000024423      0.000000000    -0.000000002
  1515    -0.000010624    -0.000004453     -0.000000005     0.000000002
  1516    -0.000012596    -0.000004119     -0.000000002     0.000000001
  1517    -0.000019098    -0.000006185      0.000000002     0.000000000
  1518    -0.000021944    -0.000006532     -0.000000002    -0.000000001
  1519    -0.000024630    -0.000006843      0.000000005    -0.000000001
  1520    -0.000027293    -0.000007134      0.000000002     0.000000001
  1521    -0.000029624    -0.000007286      0.000000014     0.000000001
  1522    -0.000015398    -0.000004195     -0.000000001     0.000000001
  1523    -0.000017296    -0.000004638      0.000000002     0.000000003
  1524    -0.000019747    -0.000005008      0.000000001     0.000000001
  1525    -0.000031952    -0.000007416     -0.000000000    -0.000000002
  1526    -0.000034265    -0.000007554     -0.000000012    -0.000000000
  1527    -0.000013961    -0.000003751     -0.000000004    -0.000000000
  1528    -0.000036551    -0.000007701     -0.000000001     0.000000001
  1529    -0.000039682    -0.000009492      0.000000001     0.000000003
  1530    -0.000042174    -0.000009678     -0.000000013     0.000000001
  1531    -0.000044651    -0.000009927      0.000000004    -0.000000002
  1532    -0.000039008    -0.000007860     -0.000000007     0.000000001
  1533    -0.000047029    -0.000010218     -0.000000012     0.000000001
  1534    -0.000051883    -0.000014329      0.000000005     0.000000001
  1535    -0.000050639    -0.000012369     -0.000000001    -0.000000001
  1536    -0.000049438    -0.000010552      0.000000000     0.000000003
  1537    -0.000054426    -0.000014695      0.000000008    -0.000000004
  1538    -0.000056854    -0.000015119      0.000000009    -0.000000003
  1539    -0.000062744    -0.000020225      0.000000002 ***************
  1540    -0.000060849    -0.000017880      0.000000002 ***************
  1541    -0.000059055    -0.000015705      0.000000006 ***************
  1542     0.000003578    -0.000010280     -0.000000001    -0.000000001
  1543     0.000002719    -0.000009189      0.000000001    -0.000000001
  1544     0.000004351    -0.000011502     -0.000000001     0.000000001
  1545     0.000005081    -0.000012507     -0.000000003    -0.000000001
  1546     0.000005702    -0.000013418      0.000000002     0.000000000
  1547     0.000006129    -0.000014578      0.000000001     0.000000001
  1548     0.000006452    -0.000015986     -0.000000001    -0.000000001
  1549     0.000006656    -0.000017621     -0.000000001     0.000000004
  1550     0.000006725    -0.000019293      0.000000000     0.000000000
  1551    -0.000004713    -0.000003809     -0.000000000    -0.000000001
  1552    -0.000006477    -0.000003711      0.000000000     0.000000000
  1553    -0.000003086    -0.000003768     -0.000000001    -0.000000000
  1554    -0.000008271    -0.000003520      0.000000001    -0.000000000
  1555    -0.000001570    -0.000003554     -0.000000000     0.000000001
  1556     0.000001318    -0.000006281      0.000000000     0.000000001
  1557     0.000000539    -0.000005347     -0.000000000     0.000000001
  1558     0.000002648    -0.000006943      0.000000001     0.000000003
  1559     0.000000127    -0.000004300     -0.000000000     0.000000001
  1560     0.000004104    -0.000007261      0.000000000    -0.000000001
  1561    -0.000000167    -0.000003275     -0.000000000     0.000000001
  1562     0.000006601    -0.000021106      0.000000001     0.000000004
  1563    -0.000010172    -0.000003325      0.000000002    -0.000000001
  1564    -0.000012032    -0.000003109     -0.000000001     0.000000000
  1565    -0.000013992    -0.000002990      0.000000003    -0.000000000
  1566    -0.000022197    -0.000005215     -0.000000004     0.000000000
  1567    -0.000024691    -0.000005454      0.000000005     0.000000003
  1568    -0.000027072    -0.000005663      0.000000003     0.000000000
  1569    -0.000029357    -0.000005806     -0.000000003    -0.000000000
  1570    -0.000031575    -0.000005929      0.000000008     0.000000003
  1571    -0.000015991    -0.000003189     -0.000000002     0.000000001
  1572    -0.000018066    -0.000003465      0.000000003     0.000000000
  1573    -0.000020098    -0.000003749      0.000000006    -0.000000001
  1574    -0.000022372    -0.000003949      0.000000002    -0.000000001
  1575    -0.000033830    -0.000006056      0.000000005     0.000000000
  1576    -0.000036044    -0.000006194     -0.000000008    -0.000000002
  1577    -0.000038380    -0.000006348     -0.000000001    -0.000000000
  1578    -0.000041400    -0.000008041      0.000000007    -0.000000000
  1579    -0.000043726    -0.000008260     -0.000000001     0.000000000
  1580    -0.000046029    -0.000008550     -0.000000007    -0.000000003
  1581    -0.000040647    -0.000006516     -0.000000005    -0.000000001
  1582    -0.000048326    -0.000008870      0.000000011     0.000000002
  1583    -0.000053032    -0.000012722      0.000000014     0.000000001
  1584    -0.000051714    -0.000010893      0.000000001    -0.000000003
  1585    -0.000050473    -0.000009196      0.000000007    -0.000000002
  1586    -0.000055310    -0.000013130      0.000000013    -0.000000001
  1587    -0.000057363    -0.000013688     -0.000000001 ***************
  1588     0.000004632    -0.000008668     -0.000000001    -0.000000002
  1589     0.000005288    -0.000009828      0.000000001     0.000000000
  1590     0.000005990    -0.000010318      0.000000001     0.000000002
  1591     0.000006560    -0.000010785     -0.000000001     0.000000000
  1592     0.000006899    -0.000011786     -0.000000003     0.000000001
  1593     0.000007080    -0.000013208     -0.000000004     0.000000002
  1594     0.000007147    -0.000014691     -0.000000002     0.000000001
  1595     0.000007057    -0.000016228     -0.000000000     0.000000002
  1596     0.000006761    -0.000017899     -0.000000000    -0.000000000
  1597    -0.000004784    -0.000002619     -0.000000001    -0.000000000
  1598    -0.000006422    -0.000002547      0.000000001     0.000000000
  1599    -0.000003247    -0.000002592     -0.000000001     0.000000002
  1600    -0.000008172    -0.000002429     -0.000000003     0.000000001
  1601    -0.000001814    -0.000002483     -0.000000000    -0.000000000
  1602    -0.000010048    -0.000002292     -0.000000002     0.000000001
  1603    -0.000000469    -0.000002328      0.000000000    -0.000000000
  1604     0.000002150    -0.000005541      0.000000000     0.000000001
  1605     0.000001856    -0.000004703     -0.000000000    -0.000000000
  1606     0.000003195    -0.000005665      0.000000000     0.000000000
  1607     0.000001471    -0.000003898      0.000000000    -0.000000001
  1608     0.000004282    -0.000005563     -0.000000001    -0.000000001
  1609     0.000001131    -0.000003029     -0.000000000    -0.000000000
  1610     0.000005444    -0.000006328     -0.000000002     0.000000001
  1611     0.000005402    -0.000005052      0.000000001    -0.000000000
  1612     0.000005708    -0.000007428      0.000000002    -0.000000002
  1613     0.000000776    -0.000002190     -0.000000000    -0.000000001
  1614    -0.000012008    -0.000002153      0.000000003    -0.000000000
  1615    -0.000014024    -0.000002106     -0.000000001    -0.000000000
  1616    -0.000016121    -0.000002223     -0.000000004     0.000000001
  1617    -0.000024667    -0.000004144      0.000000002     0.000000002
  1618    -0.000026885    -0.000004305     -0.000000006    -0.000000000
  1619    -0.000029106    -0.000004439     -0.000000003     0.000000001
  1620    -0.000031256    -0.000004557      0.000000002     0.000000001
  1621    -0.000033408    -0.000004674      0.000000004     0.000000000
  1622    -0.000018205    -0.000002397     -0.000000004    -0.000000001
  1623    -0.000020319    -0.000002590      0.000000002    -0.000000001
  1624    -0.000022455    -0.000002755      0.000000002     0.000000000
  1625    -0.000024621    -0.000002919     -0.000000000    -0.000000001
  1626    -0.000035559    -0.000004797     -0.000000002     0.000000001
  1627    -0.000037735    -0.000004938     -0.000000002    -0.000000000
  1628    -0.000039944    -0.000005095     -0.000000009    -0.000000000
  1629    -0.000042883    -0.000006725     -0.000000021    -0.000000001
  1630    -0.000045082    -0.000007000     -0.000000005     0.000000000
  1631    -0.000047261    -0.000007303      0.000000009    -0.000000000
  1632    -0.000042090    -0.000005302      0.000000000    -0.000000000
  1633    -0.000049310    -0.000007616     -0.000000013     0.000000003
  1634    -0.000053857    -0.000011285      0.000000003     0.000000000
  1635    -0.000052493    -0.000009569     -0.000000017     0.000000002
  1636    -0.000051219    -0.000007970      0.000000012     0.000000000
  1637    -0.000055773    -0.000011813     -0.000000002 ***************
  1638     0.000005942    -0.000008383      0.000000001    -0.000000001
  1639     0.000006645    -0.000008211      0.000000003    -0.000000001
  1640     0.000007331    -0.000008036      0.000000001     0.000000002
  1641     0.000007551    -0.000009391      0.000000002     0.000000001
  1642     0.000007633    -0.000010672     -0.000000000    -0.000000002
  1643     0.000007580    -0.000011987     -0.000000001     0.000000001
  1644     0.000007353    -0.000013346      0.000000000     0.000000001
  1645     0.000006919    -0.000014785      0.000000002    -0.000000002
  1646    -0.000004869    -0.000001569      0.000000002    -0.000000001
  1647    -0.000006445    -0.000001534     -0.000000001    -0.000000001
  1648    -0.000003463    -0.000001594     -0.000000000     0.000000000
  1649    -0.000008243    -0.000001453     -0.000000000     0.000000000
  1650    -0.000002091    -0.000001533     -0.000000000    -0.000000000
  1651    -0.000010151    -0.000001344     -0.000000001    -0.000000001
  1652    -0.000000816    -0.000001480     -0.000000000    -0.000000000
  1653    -0.000012128    -0.000001245     -0.000000002     0.000000001
