 Node            Displacements                Applied/reaction forces
   473    -0.000049094    -0.000007568      0.000000013    -0.000000001
   474    -0.000038798    -0.000003620     -0.000000007    -0.000000002
   475    -0.000052653    -0.000008399     -0.000000005 ***************
   476    -0.000037651    -0.000001207     -0.000000010    -0.000000002
   477     0.000007252    -0.000005558      0.000000000     0.000000000
   478     0.000008344    -0.000004517     -0.000000001    -0.000000000
   479     0.000008836    -0.000003584     -0.000000001     0.000000000
   480     0.000008800    -0.000002708      0.000000001     0.000000000
   481     0.000008425    -0.000001923      0.000000001     0.000000000
   482     0.000007849    -0.000001257      0.000000000    -0.000000000
   483     0.000007137    -0.000000723     -0.000000001    -0.000000000
   484     0.000002638    -0.000001109      0.000000000     0.000000000
   485     0.000000643    -0.000001155     -0.000000000     0.000000000
   486     0.000004296    -0.000000927      0.000000000     0.000000000
   487    -0.000001535    -0.000001123      0.000000000     0.000000000
   488     0.000005566    -0.000000648     -0.000000000    -0.000000000
   489     0.000006354    -0.000000323      0.000000001     0.000000000
   490    -0.000002050     0.000000149     -0.000000000    -0.000000000
   491    -0.000008149     0.000001308     -0.000000003    -0.000000000
   492    -0.000005246     0.000001343      0.000000001     0.000000000
   493    -0.000009073     0.000002424      0.000000000    -0.000000001
   494    -0.000012393     0.000002276      0.000000001     0.000000000
   495    -0.000016012     0.000002136     -0.000000001     0.000000001
   496    -0.000020056     0.000002007     -0.000000000    -0.000000000
   497    -0.000024199     0.000001816      0.000000003     0.000000001
   498    -0.000028432     0.000001593     -0.000000002     0.000000000
   499    -0.000032607     0.000001314      0.000000002     0.000000000
   500    -0.000002770     0.000001243      0.000000000    -0.000000000
   501    -0.000036631     0.000000973      0.000000004     0.000000000
   502    -0.000043148    -0.000004118      0.000000003    -0.000000002
   503    -0.000046971    -0.000004702     -0.000000002    -0.000000000
   504    -0.000050203    -0.000005458     -0.000000008 ***************
   505    -0.000041644    -0.000001653      0.000000005     0.000000001
   506    -0.000040390     0.000000573      0.000000002     0.000000000
   507     0.000007294     0.000000000      0.000000000 ***************
   508     0.000008576     0.000000000     -0.000000000 ***************
   509     0.000009080     0.000000000      0.000000000 ***************
   510     0.000009060     0.000000000      0.000000003 ***************
   511     0.000008693     0.000000000      0.000000000 ***************
   512     0.000008103     0.000000000      0.000000000 ***************
   513     0.000007385     0.000000000     -0.000000000 ***************
   514     0.000006606     0.000000000      0.000000000 ***************
   515     0.000001982     0.000000003      0.000000000     0.000000000
   516     0.000000112     0.000000052     -0.000000000     0.000000000
   517     0.000003554    -0.000000027     -0.000000001    -0.000000000
   518     0.000004757    -0.000000021      0.000000000     0.000000000
   519     0.000005526    -0.000000010      0.000000001    -0.000000000
   520     0.000005816     0.000000000     -0.000000001 55606.324715461
   521    -0.000000617     0.000001086     -0.000000000     0.000000000
   522    -0.000006062     0.000002408     -0.000000001     0.000000000
   523    -0.000003457     0.000002250      0.000000001     0.000000000
   524    -0.000009624     0.000003672      0.000000001    -0.000000001
   525    -0.000012740     0.000003737     -0.000000001     0.000000001
   526    -0.000006832     0.000003454      0.000000001     0.000000000
   527    -0.000016253     0.000003752      0.000000001     0.000000000
   528    -0.000020043     0.000003711     -0.000000003     0.000000001
   529    -0.000023978     0.000003630      0.000000001    -0.000000001
   530    -0.000028001     0.000003493     -0.000000001    -0.000000001
   531    -0.000031922     0.000003269     -0.000000005     0.000000001
   532    -0.000035797     0.000003012     -0.000000003    -0.000000000
   533    -0.000001408     0.000002046      0.000000000    -0.000000000
   534    -0.000039364     0.000002672     -0.000000008     0.000000000
   535    -0.000045200    -0.000002181     -0.000000005     0.000000000
   536    -0.000048145    -0.000002832      0.000000007 ***************
   537    -0.000043723     0.000000124     -0.000000003     0.000000001
   538    -0.000042528     0.000002286      0.000000005    -0.000000001
   539     0.000001177     0.000000924     -0.000000000    -0.000000000
   540     0.000002751     0.000000708      0.000000001    -0.000000000
   541     0.000003961     0.000000483     -0.000000000     0.000000000
   542     0.000004724     0.000000252      0.000000000    -0.000000000
   543     0.000005047     0.000000000      0.000000000 -2551.261111582
   544     0.000000381     0.000001758      0.000000000     0.000000000
   545    -0.000004286     0.000003231     -0.000000001    -0.000000000
   546    -0.000002272     0.000003031      0.000000001     0.000000000
   547    -0.000009938     0.000004954     -0.000000001    -0.000000000
   548    -0.000012906     0.000005225      0.000000002     0.000000002
   549    -0.000007120     0.000004532     -0.000000000     0.000000002
   550    -0.000016370     0.000005297     -0.000000002     0.000000000
   551    -0.000005067     0.000004056      0.000000001    -0.000000000
   552    -0.000020031     0.000005376     -0.000000001     0.000000001
   553    -0.000023826     0.000005396     -0.000000000     0.000000001
   554    -0.000027678     0.000005336     -0.000000002     0.000000000
   555    -0.000031465     0.000005203     -0.000000001     0.000000000
   556    -0.000035092     0.000004990     -0.000000002     0.000000002
   557    -0.000038555     0.000004722      0.000000003    -0.000000001
   558    -0.000000496     0.000002651     -0.000000000     0.000000000
   559    -0.000041601     0.000004397     -0.000000012     0.000000002
   560    -0.000046467    -0.000000430      0.000000000 ***************
   561    -0.000045149     0.000001834      0.000000001 ***************
   562    -0.000044163     0.000004045     -0.000000001 ***************
   563     0.000001921     0.000001403     -0.000000000     0.000000000
   564     0.000003186     0.000000952     -0.000000001     0.000000000
   565     0.000004009     0.000000477      0.000000000    -0.000000000
   566     0.000004319     0.000000000     -0.000000001 ***************
   567     0.000001208     0.000002055      0.000000000    -0.000000000
   568    -0.000003851     0.000004382     -0.000000001    -0.000000001
   569    -0.000001321     0.000003588      0.000000000     0.000000001
   570    -0.000009909     0.000006158      0.000000000    -0.000000000
   571    -0.000013127     0.000006621     -0.000000002     0.000000002
   572    -0.000006905     0.000005499      0.000000002     0.000000000
   573    -0.000016485     0.000006900      0.000000003     0.000000000
   574    -0.000020049     0.000007084      0.000000001     0.000000001
   575    -0.000023705     0.000007185      0.000000001    -0.000000001
   576    -0.000027406     0.000007206     -0.000000000    -0.000000001
   577    -0.000031070     0.000007150     -0.000000000    -0.000000000
   578    -0.000034631     0.000007015      0.000000001     0.000000000
   579    -0.000037936     0.000006806     -0.000000005    -0.000000000
   580    -0.000040928     0.000006540     -0.000000005     0.000000001
   581     0.000000544     0.000002736      0.000000000    -0.000000000
   582    -0.000043475     0.000006273     -0.000000002 ***************
   583     0.000002503     0.000001396     -0.000000000     0.000000000
   584     0.000003337     0.000000699     -0.000000000     0.000000000
   585     0.000003644     0.000000000      0.000000000 ***************
   586     0.000001882     0.000001849     -0.000000000    -0.000000001
   587    -0.000004195     0.000005526      0.000000001    -0.000000000
   588    -0.000006894     0.000006549     -0.000000001     0.000000003
   589    -0.000001909     0.000004525     -0.000000000    -0.000000000
   590    -0.000000046     0.000003460      0.000000000    -0.000000000
   591    -0.000009960     0.000007453     -0.000000001     0.000000001
   592    -0.000013192     0.000008114      0.000000001    -0.000000000
   593    -0.000016572     0.000008582     -0.000000002     0.000000001
   594    -0.000020068     0.000008892     -0.000000000     0.000000000
   595    -0.000023674     0.000009092     -0.000000001    -0.000000002
   596    -0.000027278     0.000009200     -0.000000000     0.000000000
   597    -0.000030827     0.000009211     -0.000000001     0.000000003
   598    -0.000034254     0.000009136      0.000000002     0.000000001
   599    -0.000037482     0.000009003      0.000000005    -0.000000001
   600    -0.000040390     0.000008797     -0.000000003     0.000000001
   601    -0.000043045     0.000008589     -0.000000002 ***************
   602     0.000001314     0.000002328     -0.000000000     0.000000001
   603     0.000002715     0.000000931      0.000000000     0.000000000
   604     0.000003018     0.000000000      0.000000000 ***************
   605     0.000002139     0.000001175      0.000000001    -0.000000000
   606    -0.000004559     0.000006745      0.000000001    -0.000000001
   607    -0.000007160     0.000007901      0.000000001    -0.000000002
   608    -0.000002335     0.000005520     -0.000000000     0.000000000
   609    -0.000010120     0.000008922     -0.000000001     0.000000001
   610    -0.000000555     0.000004233      0.000000000    -0.000000000
   611     0.000000772     0.000002860     -0.000000000    -0.000000000
   612    -0.000013307     0.000009767      0.000000001     0.000000000
   613    -0.000016662     0.000010404      0.000000001     0.000000001
   614    -0.000020148     0.000010863     -0.000000001    -0.000000000
   615    -0.000023684     0.000011176     -0.000000002    -0.000000002
   616    -0.000027238     0.000011386      0.000000004    -0.000000000
   617    -0.000030699     0.000011461      0.000000002     0.000000002
   618    -0.000034040     0.000011442     -0.000000001     0.000000002
   619    -0.000037166     0.000011376      0.000000004    -0.000000002
   620    -0.000040088     0.000011212     -0.000000004    -0.000000000
   621    -0.000042812     0.000011042     -0.000000004 ***************
   622     0.000001587     0.000001443     -0.000000000     0.000000000
   623     0.000002432     0.000000000      0.000000000 ***************
   624     0.000001869     0.000000000      0.000000000 ***************
   625    -0.000004944     0.000008139      0.000000001     0.000000001
   626    -0.000007480     0.000009483     -0.000000001     0.000000002
   627    -0.000002774     0.000006660     -0.000000000    -0.000000001
   628    -0.000010347     0.000010676     -0.000000001    -0.000000000
   629    -0.000001031     0.000005091      0.000000000     0.000000002
   630    -0.000013478     0.000011671     -0.000000003    -0.000000000
   631     0.000000239     0.000003458     -0.000000000    -0.000000001
   632     0.000001031     0.000001746      0.000000000    -0.000000000
   633    -0.000016815     0.000012495     -0.000000002     0.000000000
   634    -0.000020257     0.000013100     -0.000000003    -0.000000000
   635    -0.000023744     0.000013517     -0.000000001     0.000000001
   636    -0.000027252     0.000013818      0.000000004    -0.000000003
   637    -0.000030656     0.000013951      0.000000001    -0.000000001
   638    -0.000033925     0.000014011      0.000000006    -0.000000006
   639    -0.000037011     0.000013953      0.000000010    -0.000000002
   640    -0.000039912     0.000013812     -0.000000002     0.000000001
   641    -0.000042714     0.000013664     -0.000000003 ***************
   642     0.000001301     0.000000000      0.000000000 ***************
   643    -0.000005353     0.000009761     -0.000000001    -0.000000002
   644    -0.000007841     0.000011368      0.000000001    -0.000000003
   645    -0.000003247     0.000008002     -0.000000000     0.000000001
   646    -0.000010629     0.000012751     -0.000000002     0.000000001
   647    -0.000001554     0.000006114     -0.000000000    -0.000000000
   648    -0.000013712     0.000013959      0.000000001     0.000000002
   649    -0.000000319     0.000004139      0.000000000     0.000000001
   650    -0.000016982     0.000014933     -0.000000003     0.000000002
   651     0.000000438     0.000002096     -0.000000000    -0.000000000
   652     0.000000694     0.000000000      0.000000000 ***************
   653    -0.000020376     0.000015675     -0.000000001    -0.000000003
   654    -0.000023837     0.000016224      0.000000002     0.000000003
   655    -0.000027280     0.000016579      0.000000001     0.000000004
   656    -0.000030645     0.000016756      0.000000002    -0.000000004
   657    -0.000033873     0.000016808      0.000000005     0.000000000
   658    -0.000036919     0.000016744      0.000000002     0.000000001
   659    -0.000039841     0.000016598     -0.000000000    -0.000000003
   660    -0.000042672     0.000016444      0.000000005 ***************
   661    -0.000005827     0.000011680      0.000000000     0.000000002
   662    -0.000008243     0.000013583      0.000000000     0.000000001
   663    -0.000003784     0.000009585      0.000000000     0.000000001
   664    -0.000010982     0.000015262      0.000000000     0.000000001
   665    -0.000002151     0.000007331     -0.000000000     0.000000000
   666    -0.000013986     0.000016696      0.000000000    -0.000000001
   667    -0.000000963     0.000004955     -0.000000000     0.000000000
   668    -0.000017195     0.000017865      0.000000001     0.000000001
   669    -0.000000242     0.000002498     -0.000000000    -0.000000000
   670    -0.000020536     0.000018761      0.000000000    -0.000000000
   671     0.000000000     0.000000000     -0.000000097 ***************
   672    -0.000023941     0.000019389     -0.000000001     0.000000000
   673    -0.000027340     0.000019763     -0.000000001    -0.000000000
   674    -0.000030666     0.000019911      0.000000000    -0.000000000
   675    -0.000033869     0.000019878      0.000000000     0.000000000
   676    -0.000036914     0.000019721     -0.000000000    -0.000000002
   677    -0.000039810     0.000019511     -0.000000002    -0.000000003
   678    -0.000042626     0.000019308     -0.000000000 ***************
                                            ___________     ___________
                              Summation     0.000000067     0.000000192

Element                    Element strain                                   Principal stresses
number      1-direction     2-direction     3-direction      sigma 1         sigma 2        direction
      1    -0.000023680    -0.000096819    -0.000264011  *************** ***************     0.650271537
      2     0.000016321    -0.000102170    -0.000259523  *************** ***************     0.571244757
      3     0.000031658    -0.000092538    -0.000311190  *************** ***************     0.595532696
      4     0.000062960    -0.000140120     0.000201796  *************** ***************    -0.391112790
      5     0.000158482    -0.000140620     0.000218859  *************** ***************    -0.315849629
      6     0.000178778    -0.000145865     0.000166892  *************** ***************    -0.237423174
      7    -0.000089652    -0.000032436    -0.000319266  *************** ***************     0.874062003
      8    -0.000082685    -0.000018880    -0.000339380  *************** ***************     0.878316338
      9    -0.000010048    -0.000027975     0.000337095  *************** ***************    -0.758833057
     10    -0.000011177    -0.000018814     0.000322810  *************** ***************    -0.773571749
     11     0.000123641    -0.000063175     0.000310881  *************** ***************    -0.514849328
     12     0.000132928    -0.000071021     0.000316014  *************** ***************    -0.498838215
     13    -0.000145271    -0.000004369     0.000350388  *************** ***************    -0.976568531
     14    -0.000003088    -0.000042990     0.000344201  *************** ***************    -0.727692267
     15    -0.000064384    -0.000019847    -0.000372114  *************** ***************     0.844957964
     16    -0.000058544    -0.000004387    -0.000383915  *************** ***************     0.855467719
     17    -0.000072068     0.000016092    -0.000369987  *************** ***************     0.902356390
     18    -0.000080989    -0.000001244    -0.000355948  *************** ***************     0.895595793
     19    -0.000073546    -0.000038222    -0.000343457  *************** ***************     0.836643098
     20    -0.000048526    -0.000043826    -0.000369451  *************** ***************     0.791758765
     21    -0.000040108    -0.000023691    -0.000397424  *************** ***************     0.806040017
     22    -0.000040766    -0.000002036    -0.000406423  *************** ***************     0.832901608
     23    -0.000060804     0.000029221    -0.000379277  *************** ***************     0.901922564
     24    -0.000036247     0.000013465    -0.000411480  *************** ***************     0.845513461
     25    -0.000077246     0.000041165    -0.000346629  *************** ***************     0.949987489
     26    -0.000086966     0.000023577    -0.000337161  *************** ***************     0.943808420
     27    -0.000094283     0.000001108    -0.000320949  *************** ***************     0.929847959
     28    -0.000100885    -0.000018824    -0.000304745  *************** ***************     0.916917989
     29    -0.000104918    -0.000040572    -0.000284053  *************** ***************     0.896782640
     30    -0.000103648    -0.000053701    -0.000273900  *************** ***************     0.875584681
     31    -0.000090483    -0.000059862    -0.000288455  *************** ***************     0.838277045
     32    -0.000069178    -0.000065776    -0.000310374  *************** ***************     0.790878652
     33    -0.000032297    -0.000064029    -0.000357464  *************** ***************     0.741128609
     34    -0.000016383    -0.000046518    -0.000395848  *************** ***************     0.747406602
     35    -0.000009553    -0.000029353    -0.000420852  *************** ***************     0.761891588
     36    -0.000008115    -0.000013350    -0.000431768  *************** ***************     0.779335724
     37    -0.000007892     0.000002698    -0.000429435  *************** ***************     0.797725587
     38    -0.000008519     0.000018534    -0.000419850  *************** ***************     0.817570922
     39    -0.000033453     0.000033558    -0.000403320  *************** ***************     0.867720423
     40    -0.000053255     0.000046566    -0.000378839  *************** ***************     0.914215946
     41    -0.000069322     0.000058940    -0.000345666  *************** ***************     0.963053101
     42    -0.000038929    -0.000080387    -0.000295749  *************** ***************     0.715761650
     43     0.000027241    -0.000080172    -0.000358199  *************** ***************     0.639729419
     44     0.000025908    -0.000066729    -0.000390184  *************** ***************     0.668846975
     45     0.000029031    -0.000053448    -0.000419806  *************** ***************     0.688398257
     46     0.000030807    -0.000039259    -0.000436630  *************** ***************     0.705841522
     47     0.000029002    -0.000025189    -0.000442413  *************** ***************     0.724457131
     48     0.000025212    -0.000011075    -0.000437733  *************** ***************     0.744044636
     49     0.000020442     0.000003040    -0.000424178  *************** ***************     0.764896991
     50     0.000014072     0.000017979    -0.000401661  *************** ***************     0.790261462
     51    -0.000010699     0.000035351    -0.000399437  *************** ***************     0.842788245
     52    -0.000032561     0.000052029    -0.000385331  *************** ***************     0.893446418
     53    -0.000049511     0.000066882    -0.000363021  *************** ***************     0.940532374
     54    -0.000064904     0.000080021    -0.000335095  *************** ***************     0.989495824
     55    -0.000075102     0.000088505    -0.000302536  *************** ***************     1.033268175
     56    -0.000081883     0.000069661    -0.000310867  *************** ***************     1.012191938
     57    -0.000090602     0.000049089    -0.000308523  *************** ***************     0.997977836
     58    -0.000098539     0.000025758    -0.000299808  *************** ***************     0.981908955
     59    -0.000106435    -0.000000228    -0.000284437  *************** ***************     0.964079068
     60    -0.000113558    -0.000028445    -0.000263993  *************** ***************     0.941339079
     61    -0.000117646    -0.000055650    -0.000240998  *************** ***************     0.911291850
     62    -0.000118364    -0.000077697    -0.000219576  *************** ***************     0.876963352
     63    -0.000115283    -0.000086489    -0.000213011  *************** ***************     0.852577877
     64    -0.000102939    -0.000086713    -0.000219807  *************** ***************     0.822240276
     65    -0.000084333    -0.000098277    -0.000210978  *************** ***************     0.752401138
     66    -0.000067266    -0.000106512    -0.000184219  *************** ***************     0.680446566
     67    -0.000023451    -0.000111754    -0.000200301  *************** ***************     0.577787998
     68     0.000006641     0.000033440    -0.000370015  *************** ***************     0.821548868
     69    -0.000014557     0.000052616    -0.000369772  *************** ***************     0.875248693
     70    -0.000032686     0.000071164    -0.000357871  *************** ***************     0.926613498
     71    -0.000049568     0.000089037    -0.000338092  *************** ***************     0.979929964
     72    -0.000062503     0.000103430    -0.000312136  *************** ***************     1.029703077
     73    -0.000073696     0.000113945    -0.000280027  *************** ***************     1.080579550
     74    -0.000079113     0.000100867    -0.000270049  *************** ***************     1.079331127
     75    -0.000091864     0.000080305    -0.000270333  *************** ***************     1.068944253
     76    -0.000099494     0.000053813    -0.000268299  *************** ***************     1.044962824
     77    -0.000108475     0.000025955    -0.000259834  *************** ***************     1.024120980
     78    -0.000116047    -0.000005667    -0.000243901  *************** ***************     0.997888243
     79    -0.000122052    -0.000040223    -0.000221362  *************** ***************     0.962440461
     80    -0.000127042    -0.000078001    -0.000190195  *************** ***************     0.911574691
     81    -0.000131137    -0.000108160    -0.000146407  *************** ***************     0.863232130
     82    -0.000134567    -0.000123567    -0.000120455  *************** ***************     0.830928591
     83    -0.000132484    -0.000128110    -0.000092887  *************** ***************     0.808927367
     84    -0.000130418    -0.000122766    -0.000080346  *************** ***************     0.832873436
     85    -0.000118400    -0.000118012    -0.000073278  *************** ***************     0.788044714
     86    -0.000075435    -0.000118224    -0.000083167  *************** ***************     0.547809674
     87     0.000022312    -0.000124877     0.000181070  *************** ***************    -0.444123977
     88     0.000008474    -0.000120334     0.000112162  *************** ***************    -0.358212249
     89     0.000010281    -0.000134121     0.000030541  *************** ***************    -0.104214437
     90    -0.000009686    -0.000120994    -0.000039446  *************** ***************     0.170287626
     91     0.000012745    -0.000126467    -0.000154816  *************** ***************     0.419210112
     92     0.000054349    -0.000115752    -0.000221697  *************** ***************     0.458167057
     93     0.000082085    -0.000106994    -0.000285168  *************** ***************     0.492653544
     94     0.000095042    -0.000097681    -0.000336420  *************** ***************     0.525283878
     95     0.000095040    -0.000087420    -0.000374910  *************** ***************     0.558932434
     96     0.000090841    -0.000076653    -0.000404308  *************** ***************     0.589023192
     97     0.000085134    -0.000064061    -0.000425911  *************** ***************     0.616928949
     98     0.000079263    -0.000051918    -0.000437869  *************** ***************     0.639858176
     99     0.000071702    -0.000039289    -0.000439359  *************** ***************     0.661676729
    100     0.000062556    -0.000026565    -0.000431597  *************** ***************     0.683583384
    101     0.000052497    -0.000013631    -0.000415219  *************** ***************     0.706431061
    102     0.000041397    -0.000000173    -0.000390558  *************** ***************     0.732379024
    103     0.000029693     0.000013744    -0.000357727  *************** ***************     0.763119837
    104    -0.000090184     0.000119756    -0.000231903  *************** ***************     1.153262807
    105    -0.000097775     0.000087962    -0.000232503  *************** ***************     1.122420372
    106    -0.000107349     0.000057808    -0.000228167  *************** ***************     1.098672571
    107    -0.000115488     0.000024641    -0.000218420  *************** ***************     1.070607419
    108    -0.000122776    -0.000012467    -0.000202259  *************** ***************     1.035044821
    109    -0.000127552    -0.000055890    -0.000176493  *************** ***************     0.978247791
    110    -0.000129670    -0.000104502    -0.000135791  *************** ***************     0.877031048
    111    -0.000135247    -0.000153281    -0.000067786  *************** ***************     0.655386710
    112    -0.000138103    -0.000187233     0.000014221  *************** ***************    -0.140878172
    113    -0.000155651    -0.000175817     0.000044392  *************** ***************    -0.572199299
    114    -0.000170347    -0.000157852     0.000066864  *************** ***************    -0.877764943
    115    -0.000175096    -0.000137679     0.000064839  *************** ***************    -1.047095117
    116    -0.000161290    -0.000114169     0.000040412  *************** ***************    -1.216342444
    117    -0.000123984    -0.000122602     0.000071086  *************** ***************    -0.795121860
    118    -0.000120013    -0.000118750     0.000121996  *************** ***************    -0.790577406
    119    -0.000114101    -0.000108958     0.000190755  *************** ***************    -0.798877724
    120    -0.000092120    -0.000104649     0.000243977  *************** ***************    -0.759744774
    121    -0.000036762    -0.000103735     0.000277514  *************** ***************    -0.666995111
    122     0.000081859    -0.000126035     0.000269492  *************** ***************    -0.456861006
    123     0.000003714    -0.000058941     0.000316433  *************** ***************    -0.687659056
    124     0.000165084    -0.000153908     0.000103178  *************** ***************    -0.156415058
    125     0.000161296    -0.000157804     0.000034277  *************** ***************    -0.053503694
    126     0.000142300    -0.000141017    -0.000031225  *************** ***************     0.054884299
    127     0.000137033    -0.000140624    -0.000117118  *************** ***************     0.199581298
    128     0.000143744    -0.000134170    -0.000182103  *************** ***************     0.290028638
    129     0.000157530    -0.000128016    -0.000249882  *************** ***************     0.359443505
    130     0.000171276    -0.000119499    -0.000299187  *************** ***************     0.399828257
    131     0.000174950    -0.000110239    -0.000341756  *************** ***************     0.437690471
    132     0.000170103    -0.000100118    -0.000373129  *************** ***************     0.472005852
    133     0.000159836    -0.000089134    -0.000396643  *************** ***************     0.505131082
    134     0.000147815    -0.000078846    -0.000412497  *************** ***************     0.534174060
    135     0.000133853    -0.000067282    -0.000420000  *************** ***************     0.562088778
    136     0.000118788    -0.000055384    -0.000418560  *************** ***************     0.588234668
    137     0.000103187    -0.000043447    -0.000408384  *************** ***************     0.613035804
    138     0.000086662    -0.000031294    -0.000390689  *************** ***************     0.638789967
    139     0.000070444    -0.000018901    -0.000364798  *************** ***************     0.665304015
    140     0.000053579    -0.000006114    -0.000331394  *************** ***************     0.696290332
    141     0.000037276     0.000006669    -0.000290591  *************** ***************     0.732929974
    142     0.000017555     0.000027873    -0.000316509  *************** ***************     0.801691484
    143    -0.000001686     0.000049385    -0.000329573  *************** ***************     0.862267564
    144    -0.000019378     0.000070630    -0.000330626  *************** ***************     0.918294701
    145    -0.000035438     0.000091305    -0.000321895  *************** ***************     0.972946471
    146    -0.000049514     0.000110920    -0.000304340  *************** ***************     1.027964332
    147    -0.000061505     0.000127875    -0.000280834  *************** ***************     1.082048957
    148    -0.000073293     0.000138971    -0.000255854  *************** ***************     1.131672463
    149    -0.000081386     0.000148548    -0.000215830  *************** ***************     1.193911795
    150    -0.000130503    -0.000043769     0.000344239  *************** ***************    -0.908808536
    151    -0.000174546    -0.000044844     0.000322749  *************** ***************    -0.976456520
    152    -0.000215601    -0.000074175     0.000313096  *************** ***************    -0.997533061
    153    -0.000246097    -0.000086305     0.000287633  *************** ***************    -1.038942326
    154    -0.000257376    -0.000095951     0.000265611  *************** ***************    -1.058448817
    155    -0.000258909    -0.000111682     0.000235501  *************** ***************    -1.064757632
    156    -0.000255398    -0.000129064     0.000240243  *************** ***************    -1.027458953
    157    -0.000241229    -0.000158252     0.000250457  *************** ***************    -0.945359836
    158    -0.000211189    -0.000199044     0.000248915  *************** ***************    -0.809774134
    159    -0.000171537    -0.000236625     0.000213836  *************** ***************    -0.637659827
    160    -0.000134453    -0.000261596     0.000151579  *************** ***************    -0.436423182
    161     0.000021565     0.000018692    -0.000241645  *************** ***************     0.779454643
    162     0.000005579     0.000041580    -0.000266647  *************** ***************     0.852499378
    163    -0.000010262     0.000065176    -0.000280073  *************** ***************     0.916951679
    164    -0.000025207     0.000089001    -0.000282584  *************** ***************     0.977440800
    165    -0.000038872     0.000112437    -0.000275842  *************** ***************     1.036257067
    166    -0.000051014     0.000134652    -0.000261978  *************** ***************     1.093671107
    167    -0.000062199     0.000154315    -0.000243157  *************** ***************     1.149148582
    168    -0.000071636     0.000171265    -0.000217040  *************** ***************     1.206180736
    169    -0.000079658     0.000184949    -0.000187014  *************** ***************     1.263171734
    170    -0.000085584     0.000196898    -0.000149744  *************** ***************     1.327077605
    171    -0.000089126     0.000160093    -0.000171590  *************** ***************     1.269309461
    172    -0.000095571     0.000127394    -0.000183291  *************** ***************     1.226772495
    173    -0.000104013     0.000094660    -0.000187316  *************** ***************     1.192805134
    174    -0.000112638     0.000060294    -0.000184551  *************** ***************     1.161851781
    175    -0.000121560     0.000023560    -0.000174839  *************** ***************     1.131788352
    176    -0.000127860    -0.000019193    -0.000159520  *************** ***************     1.084400244
    177    -0.000130234    -0.000070362    -0.000135080  *************** ***************     0.994003922
    178    -0.000129468    -0.000129005    -0.000093107  *************** ***************     0.787884450
    179    -0.000120587    -0.000206704    -0.000006377  *************** ***************     0.036958426
    180    -0.000109644    -0.000284572     0.000130119  *************** ***************    -0.319775783
    181    -0.000145309     0.000015517     0.000333952  *************** ***************    -1.009802315
    182    -0.000139813     0.000022087     0.000310873  *************** ***************    -1.025468475
    183    -0.000010592    -0.000014291     0.000308574  *************** ***************    -0.779404951
    184    -0.000135007     0.000027089     0.000293283  *************** ***************    -1.037853384
    185    -0.000009838    -0.000012335     0.000293308  *************** ***************    -0.781142388
    186    -0.000125271     0.000026589     0.000277054  *************** ***************    -1.036098124
    187    -0.000008687    -0.000011414     0.000278609  *************** ***************    -0.780503835
    188    -0.000114267     0.000024842     0.000262333  *************** ***************    -1.029185170
    189    -0.000007571    -0.000011478     0.000263979  *************** ***************    -0.777997031
    190    -0.000101885     0.000021603     0.000248197  *************** ***************    -1.016238208
    191    -0.000006577    -0.000011561     0.000248620  *************** ***************    -0.775376969
    192    -0.000090183     0.000018009     0.000234222  *************** ***************    -1.001760035
    193    -0.000005399    -0.000012028     0.000233238  *************** ***************    -0.771192709
    194    -0.000079862     0.000014753     0.000220327  *************** ***************    -0.988206294
    195    -0.000004454    -0.000012526     0.000218415  *************** ***************    -0.766926176
    196    -0.000069936     0.000011663     0.000205884  *************** ***************    -0.974070574
    197    -0.000003162    -0.000012990     0.000203240  *************** ***************    -0.761238888
    198    -0.000060481     0.000008888     0.000191902  *************** ***************    -0.958832454
    199    -0.000001895    -0.000013403     0.000188145  *************** ***************    -0.754854879
    200    -0.000051698     0.000006059     0.000177752  *************** ***************    -0.942482116
    201    -0.000000930    -0.000013821     0.000173235  *************** ***************    -0.748259831
    202    -0.000043718     0.000003717     0.000163579  *************** ***************    -0.926519235
    203    -0.000000029    -0.000014092     0.000158131  *************** ***************    -0.741048840
    204    -0.000036194     0.000001295     0.000149403  *************** ***************    -0.908322102
    205     0.000000529    -0.000014268     0.000143252  *************** ***************    -0.733934375
    206    -0.000029490    -0.000000680     0.000135245  *************** ***************    -0.890340725
    207     0.000001099    -0.000014386     0.000128040  *************** ***************    -0.725221832
    208    -0.000023327    -0.000002569     0.000120995  *************** ***************    -0.870350164
    209     0.000001929    -0.000014665     0.000112929  *************** ***************    -0.712448355
    210    -0.000017969    -0.000004177     0.000106776  *************** ***************    -0.849625202
    211     0.000002603    -0.000014892     0.000097917  *************** ***************    -0.696996177
    212    -0.000013277    -0.000005593     0.000092526  *************** ***************    -0.826826276
    213     0.000003138    -0.000015070     0.000083005  *************** ***************    -0.677424008
    214    -0.000009214    -0.000006834     0.000078328  *************** ***************    -0.800585111
    215     0.000003590    -0.000015239     0.000068206  *************** ***************    -0.650719139
    216    -0.000005700    -0.000007953     0.000064240  *************** ***************    -0.767871083
    217    -0.000002699    -0.000009017     0.000050398  *************** ***************    -0.723048032
    218     0.000004046    -0.000015443     0.000053714  *************** ***************    -0.611365269
    219     0.000011022    -0.000022113     0.000051459  *************** ***************    -0.499361467
    220     0.000013207    -0.000022777     0.000065575  *************** ***************    -0.534457813
